	Title	Call_Number
13425	cognitive science	311
13426	psychology	353
13427	senses and sensation	292
13428	freud	173
13429	happiness	575
13430	problem solving	441
13432	pignon	1602
13433	personality and intelligence 	698.6
13434	thought and thinking	441
13435	psychological tests for children	722
13438	love 	575
13440	incest	175.5
13441	psychoanalysis	173
13442	freud	175.4
13443	child psychology	721
13444	phenomenological psychology	204.5
13445	psychic trauma 	175.5
13446	research 	176
13447	sex differences psychology	692.2
13448	ortiz	1242
13449	human behavior 	698.95
13450	grief in children	723
13451	identity psychology	697
13452	genius	412
13453	consciousness	311
13454	leadership	637
13455	animals philosophy	105
13456	psychological tests	176
13457	attachment behavior	575
13458	archetype psychology	175.5
13459	moral development	723
13460	psychology 	38
13461	disasters 	789
13462	society of rosicrusians	1623
13463	cognition	311
13464	psychology 	76.8
13466	psychological literature	76.8
13467	psychoanalysis	175
13468	body image	697.5
13469	grief	575
13470	creation literary	408
13471	self	697
13472	social skills in children	723
13474	psychology	181
13475	comprehension	325
13476	cognition	311
13477	selfdeception 	697
13478	envy	575
13479	psychology and religion	51
13480	moral development	723
13481	creative ability	408
13482	single subject research	76.6
13483	spiritualism 	1242
13484	ego psychology 	175.4
13485	psychic trauma	175.5
13486	attitude psychology 	323
13487	stress in children	723
13489	choice psychology	622
13490	intellect	431
13492	leadership	637
13493	time	468
13494	mind and body	161
13495	learning	318
13496	developmental psychology	713
13497	maccorquodale	698.4
13498	developmental psychology	713
13499	horney	173
13501	gunter	1581
13502	psychology 	108
13503	grail	1442
13504	aggressiveness 	575
13505	edwards personal preference schedule	698.8
13506	psychology 	38
13507	fantasy	175.5
13508	gifted persons 	416
13509	personal coaching	637
13510	environmental psychology	713
13511	trust in children	723
13512	timeseries analysis	39
13513	intellect 	431
13514	psychoanalysis and philosophy	175.4
13515	infant psychology	719
13516	change psychology	637
13517	decision making	448
13518	drawing ability in children 	723
13519	cognition in children 	723
13520	hebbel	109
13521	shame	575
13522	psychoanalysis 	175.4
13523	psychology 	95
13524	personality 	698
13525	introverts	698.35
13526	freud	173
13527	youth	636
13528	personality	698
13529	nostradamus	1815
13530	psychology 	38
13531	achievement motivation	683
13532	conditioned response	319
13533	psychology 	20
13534	cognition	311
13535	responsibility	621
13536	psycholinguistics	455
13537	bereavement 	575
13538	hate	575
13539	psychoanalysis	175
13540	loss psychology	575
13541	emotions in children	561
13542	body image in men	697.5
13544	child psychology	721
13545	personality 	698
13546	psychology 	76.7
13547	perception	311
13548	child psychology	723
13549	cognitive psychology	201
13550	risktaking psychology	637
13551	environmental psychology 	353
13552	jesuits 	1622
13553	psychology 	76.5
13554	psychology 	39
13555	optimism	698.35
13556	new thought	638
13558	reasoning psychology 	442
13559	psychology 	76
13560	psychology 	38
13561	catholic church 	175.4
13562	cognitive dissonance	337
13563	emotions	531
13564	divination 	1770
13565	parapsychology and science	1045
13567	typology psychology	698.3
13568	human biology	713
13570	psycholinguistics	455
13573	leadership	637
13574	witchcraft 	1583
13575	selfevaluation 	408
13577	psychology 	108
13578	thought and thinking	441
13579	spirituality 	175.4
13580	evolutionary psychology	701
13581	grandparent and child	723
13582	cognition	311
13583	personality and occupation	698.9
13585	freud	109
13586	creative ability	408
13587	counseling 	636.6
13588	values	778
13589	folklore 	1434
13599	love	575
13601	introverts	698.35
13602	creative ability	408
13607	memory in children	723
13608	adolescent psychology 	724
13609	psychoanalysis	175
13610	satanism 	1550
13611	success	637
13612	reading	456
13614	superstition 	1775
13615	decision making	448
13616	consciousness	311
13617	boredom 	575
13618	psychology 	108
13619	thought and thinking	455
13620	consciousness	311
13621	creation literary	408
13623	climatic changes 	353.5
13624	reading	456
13625	psycholinguistics	455
13626	gifted children 	723
13627	reinforcement psychology	319.5
13629	individuality	697
13630	psychology 	76.5
13631	sociology	67
13632	occultism 	1407
13633	psychology	149
13634	psychology 	76.5
13635	psychological tests 	176
13637	witchcraft 	1584
13638	dowsing	1628
13639	behaviorism psychology	199
13640	counseling psychology 	636.6
13641	psychologists 	76.4
13642	nurturing behavior in children 	723
13643	psychology 	76.5
13645	evolutionary psychology	698.95
13646	selfperception in women	697.5
13647	social interaction in children	723
13648	values	778
13649	dreams	1078
13650	aggressiveness in adolescence	724.3
13651	psycholinguistics	455
13652	psychology	57
13653	emotions	511
13654	autobiographical memory	378
13655	mothers 	575
13656	psychoanalysis 	173
13657	memory in children	723
13658	emotions	561
13659	fleming	575
13660	counseling psychology 	636.6
13661	psychoanalysis	175
13662	phenomenological psychology	204.5
13663	psychological tests	311
13664	psychology	81
13665	psychoanalysis and feminism	175.4
13666	creation literary	408
13667	change psychology	637
13668	death 	789
13669	humanistic counseling	636.7
13670	psychological consultation 	637
13671	witchcraft 	1584
13672	psycholinguistics 	455
13673	personality 	698.9
13674	psychology 	39.4
13675	moral development	723
13676	criticism	637
13677	counseling	637
13678	persuasion psychology	637
13679	emotions	531
13680	fantasy	175.5
13681	jungian psychology	175
13682	emotions 	531
13683	psychological tests	176
13684	psychology 	38
13685	cognition	311
13686	humanistic psychology	204
13687	social perception 	323
13688	personality and academic achievement	698.9
13689	emotions 	533
13690	jung	173
13691	psychology 	76.5
13692	psychic trauma	175.5
13693	psychology 	31
13694	interpersonal relations in adolescence 	724.3
13696	child psychology 	721
13698	consciousness	311
13699	success	637
13700	selfacceptance	575
13702	selfacceptance in women	575
13703	love	575
13704	emotionfocused therapy	175.4
13705	psychoanalysis 	173
13706	child psychology	721
13707	child psychology 	721
13708	psychology 	76.5
13709	discursive psychology	201.3
13710	psychology 	76.7
13711	memory 	378
13712	listening	323
13713	evolutionary psychology	698.95
13714	psychology 	76.7
13715	psychology 	81
13716	counseling psychology	636.6
13717	existential psychology 	204.5
13718	pain 	515
13719	developmental psychology	713
13720	leadership	637
13721	children and death	723
13722	sympathy	575
13723	visual perception	241
13724	conflict psychology 	503
13725	bashfulness	575
13726	child psychology 	722
13727	demonology 	1520
13728	psychology	149
13729	selfdeception	697.5
13730	jungian psychology	173
13731	altruism	637
13732	parent and child 	723
13733	intellect	431
13734	cognition in children	723
13735	thought and thinking	455
13736	projective techniques	698.7
13737	maturation psychology	710
13738	interpersonal communication 	637
13739	creative ability	411
13740	learning	107
13741	interpersonal communication	637
13743	ethics	132
13744	interpersonal communication	637
13745	cognition 	724.55
13746	violence	575
13748	existential psychology	204.5
13749	mind and body 	161
13750	thought and thinking	455
13751	child psychology 	721
13752	developmental psychology	713
13753	love	575
13754	discipline of children 	723
13755	left and right psychology	311
13756	prejudices	575
13757	social interaction	575
13758	cattell	109
13759	demonology 	1517
13760	marijuana 	209
13761	creation literary	408
13762	mother and child	723
13764	magic 	1593
13765	play 	717
13766	control psychology	632
13767	psychology 	20
13768	developmental psychology 	713
13769	environmental psychology	353
13770	psychology and religion	51
13771	neardeath experiences	1045
13772	psychology	671
13773	leadership	637
13774	sex differences psychology 	692.2
13775	behaviorism psychology	701
13776	adulthood	724.5
13777	feng shui 	1779
13778	guilt and culture	575
13779	selfhelp techniques	632
13780	symbolism 	1623
13781	lacan	175.5
13782	edge	637
13783	sex psychology	723
13784	privacy	575
13785	selfesteem in children	723
13786	dreams 	1078
13787	control psychology	632.5
13788	intellect 	431
13789	sex differences psychology	692.2
13790	courage	575
13791	decision making	448
13792	autobiography	38
13793	memory	371
13794	psychoanalysis	175
13795	guattari	175
13796	cognition 	311
13797	negotiation 	637
13798	psychological tests	176
13799	involuntary memory	378
13800	decision making	448
13801	control psychology	632.5
13802	shortterm memory	378
13803	social sciences 	636
13804	creative ability	408
13805	good and evil 	789
13806	bettelheim	109
13807	geomancy 	1770
13808	psychoanalysis	175
13809	child psychology	721
13810	senses and sensation	233
13811	kohut	175.5
13812	change psychology	637
13813	psychoanalysts 	109
13814	cognitive styles	21
13815	shame	575
13816	witchcraft 	1584
13817	psycholinguistics	455
13818	time 	468
13819	success	637
13821	helping behavior	637
13822	bereavement 	575
13823	psychology	121
13824	papoušek	109
13825	nature and nurture	341
13826	cognition in children	723
13827	emotional intelligence	576
13828	prejudices	575
13830	pater	416
13831	cognition	311
13832	developmental psychology	713
13833	shamanism 	175.5
13835	psychology 	109
13836	dreams 	1078
13837	creative thinking	408
13838	aggressiveness 	575
13839	personality	698
13840	sex psychology	692
13841	psychology 	38
13842	creation literary	408
13843	lacan	173
13844	learning	318
13845	psychoanalysis 	173
13846	psychoanalysis 	173
13847	creation literary	408
13848	childrens drawings 	723
13849	decision making	441
13850	prophecies occultism	1785
13851	time perspective	468
13852	astrology 	1679
13853	psychology 	77
13854	creative ability	408
13855	nature and nurture 	341
13856	psychology 	81
13857	visual perception	241
13858	prejudices in children	723
13859	prophecies	1815
13860	motivation psychology	503
13861	pomeroy	1815
13862	prophecies	1815
13863	prophecies	1815
13864	prophecies	1815
13865	prophecies	1815
13866	psychoanalysis	173
13867	prophecies	1815
13868	witchcraft 	1567
13870	creative ability	408
13871	flashbulb memory	378
13872	jung	109
13873	witchcraft 	1584
13874	stress psychology	575
13876	spatial behavior	469
13878	witchcraft 	1584
13879	emotions	561
13880	childrens dreams 	1099
13881	childrens drawings 	723
13883	alphabet	1623
13884	developmental psychology	713
13886	child development	721
13887	ego psychology	175.5
13888	meaning psychology	463
13889	developmental psychology 	712.5
13891	psychology	121
13892	motivation psychology	503
13893	aggressiveness	575
13894	educational psychology 	721
13895	cognition 	311
13896	thought and thinking	455
13897	grief	575
13898	sex differences psychology 	692.2
13899	psychological tests for children	722
13901	prophecies occultism	1791
13903	counseling 	637
13904	piaget	723
13905	bereavement in old age	724.85
13906	psychology 	76.7
13907	evolutionary psychology	698.95
13908	xavier	1311
13909	intellect	431
13910	geomancy	1773
13911	cognitive maps psychology 	314
13912	occultism 	1421
13913	social perception	323
13914	happiness	575
13916	feng shui	1779
13918	memory in children 	723
13922	identity psychology 	697
13923	errors	323
13924	men 	692.5
13925	consciousness	311
13926	creative thinking	408
13927	attention	321
13928	environmental psychology 	353
13929	prejudices	575
13930	stress psychology	575
13931	visual perception	241
13932	procrastination	637
13933	virtues 	204.6
13934	psychoanalytic counseling	175.4
13935	freud	175.5
13936	free will and determinism	621
13937	cognition	311
13938	brothers and sisters 	723
13939	creative ability	408
13940	freud	109
13942	psychology	21
13943	intentionalism	619.5
13944	grief	575
13945	mental representation	316.6
13946	metacognition 	311
13947	parapsychology 	1031
13948	perception	311
13949	love 	575
13950	evolutionary psychology	698.95
13951	psychoanalysis	175
13952	verbal behavior	455
13953	prophecies	1815
13954	psychoanalysis	173
13955	prophecies	1785
13956	cognition	311
13957	personality and culture	698.9
13958	paine	1815
13959	freud	173
13960	prophecies	1815
13961	prophecies	1815
13962	counseling	636.6
