,Title,Call_Number
13772,Psychology Comparative  Research Animal psychology  Research Animal psychopathology  Research Mental illness  Animal models,BF660-685:Comparative psychology. Animal and human psychology
13773,Leadership,BF636-637:Applied psychology
13774,Sex differences Psychology  Congresses Masculinity  Congresses Femininity  Congresses Identity Psychology  Congresses Sex differentiation  Congresses Psychophysiology  Congresses,BF692:Psychology of Sex. Sexual Behavior
13775,Behaviorism Psychology Children  Language Social psychology Child psychology,BF699-711:Genetic Psychology
13776,Adulthood Middle age  Psychological aspects Older people  Psychology Aging  Psychological aspects,BF712-724:Developmental psychology
13777,Feng shui  China  Congresses Feng shui  Japan  Congresses Architecture  China  Congresses Architecture  Japan  Congresses Landscapes in art  Congresses Art and architecture  China  Congresses Art and architecture  Japan  Congresses,BF1745-1779:Oracles. Sibyls. Diviniations
13778,Guilt and culture Civilization Modern  20th century,BF511-593:Affection. Feeling. Emotion
13779,Selfhelp techniques Selfhelp techniques  Problems exercises etc,BF608-635:Will. Volition. Choice. Control
13780,Symbolism  Dictionaries,BF1585-1623:Magic. Hermetics. Necromancy
13781,Lacan Jacques 19011981 Sex Psychology,BF173-175:Psychoanalysis
13782,Edge Stuart 1989 Selfactualization Psychology Selfhelp techniques,BF636-637:Applied psychology
13783,Sex Psychology Child psychology Adolescent psychology,BF712-724:Developmental psychology
13784,Privacy Privacy  Research Psychology  Research,BF511-593:Affection. Feeling. Emotion
13785,Selfesteem in children Selfconsciousness Awareness Arts  Therapeutic use,BF712-724:Developmental psychology
13786,Dreams  China  History Dream interpretation  China  History  To 1500,BF1048-1108:Hallucinations. Sleep. Dreaming. Visions
13787,Control Psychology Control Psychology in motion pictures,BF608-635:Will. Volition. Choice. Control
13788,Intellect  Congresses Behavior genetics  Congresses Genetic psychology  Congresses Animal intelligence  Congresses,BF309-499:Consciousness. Congition
13789,Sex differences Psychology Parenting Parent and child Child welfare,BF692:Psychology of Sex. Sexual Behavior
13790,Courage Heroes  Psychology Identity Psychology,BF511-593:Affection. Feeling. Emotion
13791,Decision making,BF309-499:Consciousness. Congition
13792,Autobiography Psychology  Methodology,BF38-64:Philosophy
13793,Memory Verbal learning,BF309-499:Consciousness. Congition
13794,Psychoanalysis,BF173-175:Psychoanalysis
13795,Guattari Félix 19301992  Travel  Brazil Psychoanalysis  Political aspects Psychoanalysis  Social aspects Identity Psychology  Social aspects Brazil  Politics and government  19641985  Miscellanea,BF173-175:Psychoanalysis
13796,Cognition  Philosophy Philosophy and cognitive science Philosophy of mind Cognitive science Content Psychology,BF309-499:Consciousness. Congition
13797,Negotiation  Case studies Deterrence Strategy  Case studies Conflict management  Case studies Asymmetric warfare,BF636-637:Applied psychology
13798,Psychological tests Personality assessment,BF176:Pyshological tests and testing
13799,Involuntary memory Senses and sensation Memory LongTerm Mental Recall Sensation,BF309-499:Consciousness. Congition
13800,Decision making,BF309-499:Consciousness. Congition
13801,Control Psychology Defensiveness Psychology,BF608-635:Will. Volition. Choice. Control
13802,Shortterm memory Cognitive psychology  cognition,BF309-499:Consciousness. Congition
13803,Social sciences  Methodology,BF636-637:Applied psychology
13804,Creative ability,BF309-499:Consciousness. Congition
13805,Good and evil  Psychological aspects Good and evil  Social aspects Psychoanalisys and culture Psychic trauma,BF728-794:Psychology
13806,Bettelheim Bruno Psychoanalysts  United States  Biography,BF65-172:Psychology
13807,Geomancy  China Feng shui,BF1745-1779:Oracles. Sibyls. Diviniations
13808,Psychoanalysis Selfdisclosure Psychoanalysts Basescu Sabert,BF173-175:Psychoanalysis
13809,Child psychology Infants  Development Psychoanalysis,BF712-724:Developmental psychology
13810,Senses and sensation,BF231-299:Sensation. Aesthesiology
13811,Kohut Heinz Self psychology Social psychology,BF173-175:Psychoanalysis
13812,Change Psychology Selfactualization Psychology,BF636-637:Applied psychology
13813,Psychoanalysts  Biography Psychoanalysis  History,BF65-172:Psychology
13814,Cognitive styles Field dependence Psychology,BF1-37:Psychology
13815,Shame Bereavement Death,BF511-593:Affection. Feeling. Emotion
13816,Witchcraft  Brazil  History Demonology  Brazil  History Brazil  Colonization,BF1562-1584:Witchcraft
13817,Psycholinguistics,BF309-499:Consciousness. Congition
13818,Time  Psychological aspects Time perception Time  Psychological aspects  Bibliography,BF309-499:Consciousness. Congition
13819,Success,BF636-637:Applied psychology
13821,Helping behavior Assistance in emergencies  Psychological aspects,BF636-637:Applied psychology
13822,Bereavement  Psychological aspects Grief Counseling,BF511-593:Affection. Feeling. Emotion
13823,Psychology,BF65-172:Psychology
13824,Papoušek Hanuš Psychologists  Biography,BF65-172:Psychology
13825,Nature and nurture McGraw Myrtle B Myrtle Byram 18991988 Maturation Psychology Child development Developmental psychobiology,BF309-499:Consciousness. Congition
13826,Cognition in children Psychology Comparative Primates  Psychology,BF712-724:Developmental psychology
13827,Emotional intelligence Achievement motivation Ambition,BF511-593:Affection. Feeling. Emotion
13828,Prejudices Child psychology,BF511-593:Affection. Feeling. Emotion
13830,Pater Walter 18391894 Valbery Paul 18711945 Freud Sigmund 18561939 Gifted persons  Case studies Genius  Case studies,BF309-499:Consciousness. Congition
13831,Cognition,BF309-499:Consciousness. Congition
13832,Developmental psychology,BF712-724:Developmental psychology
13833,Shamanism  Psychological aspects Mythology  Psychological aspects Psychoanalysis Jung C G Carl Gustav 18751961,BF173-175:Psychoanalysis
13835,Psychology  Biography Psychology  Interview,BF65-172:Psychology
13836,Dreams  England  History  16th century Dreams  England  History  17th century Great Britain  History  Tudors 14851603 Great Britain  History  Stuarts 16031714,BF1048-1108:Hallucinations. Sleep. Dreaming. Visions
13837,Creative thinking,BF309-499:Consciousness. Congition
13838,Aggressiveness  Genetic aspects Aggressiveness  Research,BF511-593:Affection. Feeling. Emotion
13839,Personality Psychotherapy Childbirth  Psychological aspects,BF698:Personality
13840,Sex Psychology Sociobiology Psychoanalysis Freud Sigmund 18561939,BF692:Psychology of Sex. Sexual Behavior
13841,Psychology  Philosophy Psychologists  Psychology,BF38-64:Philosophy
13842,Creation Literary artistic etc,BF309-499:Consciousness. Congition
13843,Lacan Jacques 19011981 Psychoanalysis  Europe Germanspeaking,BF173-175:Psychoanalysis
13844,Learning Psychology of Educational psychology Teaching,BF309-499:Consciousness. Congition
13845,Psychoanalysis  Philosophy,BF173-175:Psychoanalysis
13846,Psychoanalysis  History Psychoanalysis  Social aspects  History,BF173-175:Psychoanalysis
13847,Creation Literary artistic etc Imagination,BF309-499:Consciousness. Congition
13848,Childrens drawings  Psychological aspects Drawing Psychology of,BF712-724:Developmental psychology
13849,Decision making,BF309-499:Consciousness. Congition
13850,Prophecies Occultism Twentyfirst century  Forecasts,BF1783-1815:Seers. Prophets. Prophecies
13851,Time perspective Time perception Psychology  Research,BF309-499:Consciousness. Congition
13852,Astrology  France  History  17th century,BF1651-1729:Astrology
13853,Psychology  Study and teaching  Evaluation,BF65-172:Psychology
13854,Creative ability Mental health,BF309-499:Consciousness. Congition
13855,Nature and nurture  Congresses Developmental psychology  Congresses Psychology Comparative  Congresses Psycholinguistics  Congresses,BF309-499:Consciousness. Congition
13856,Psychology  History,BF65-172:Psychology
13857,Visual perception,BF231-299:Sensation. Aesthesiology
13858,Prejudices in children,BF712-724:Developmental psychology
13859,Prophecies,BF1783-1815:Seers. Prophets. Prophecies
13860,Motivation Psychology,BF501-505:Motivation
13861,Pomeroy Joseph Prophecies,BF1783-1815:Seers. Prophets. Prophecies
13862,Prophecies,BF1783-1815:Seers. Prophets. Prophecies
13863,Prophecies,BF1783-1815:Seers. Prophets. Prophecies
13864,Prophecies,BF1783-1815:Seers. Prophets. Prophecies
13865,Prophecies,BF1783-1815:Seers. Prophets. Prophecies
13866,Psychoanalysis Personality Freud Sigmund 18561939,BF173-175:Psychoanalysis
13867,Prophecies,BF1783-1815:Seers. Prophets. Prophecies
13868,Witchcraft  Greece Magic Greek Witchcraft  Rome Magic Roman,BF1562-1584:Witchcraft
13870,Creative ability Creation Literary artistic etc  Psychological aspects,BF309-499:Consciousness. Congition
13871,Flashbulb memory,BF309-499:Consciousness. Congition
13872,Jung C G Carl Gustav 18751961 Psychoanalysis,BF65-172:Psychology
13873,Witchcraft  Europe  History  To 1500 Magic  Europe  History  To 1500,BF1562-1584:Witchcraft
13874,Stress Psychology Stress Physiology Stress Psychology  Prevention,BF511-593:Affection. Feeling. Emotion
13875,Witchcraft  Europe  History  20th century Magic  Europe  History  20th century,BF231-299:Sensation. Aesthesiology
13876,Spatial behavior,BF309-499:Consciousness. Congition
13878,Witchcraft  Europe  History  18th century Magic  Europe  History  18th century Witchcraft  Europe  History  19th century Magic  Europe  History  19th century,BF1562-1584:Witchcraft
13879,Emotions Emotions  Sociological aspects,BF511-593:Affection. Feeling. Emotion
13880,Childrens dreams  Congresses Childrens dreams  Case studies  Congresses Dreams  Congresses Archetype Psychology  Congresses Psychoanalysis  Congresses Jung C G Carl Gustav 18751961  Congresses,BF1048-1108:Hallucinations. Sleep. Dreaming. Visions
13881,Childrens drawings  Psychological aspects Child psychology Child development,BF712-724:Developmental psychology
13883,Alphabet Magic Symbolism,BF1585-1623:Magic. Hermetics. Necromancy
13884,Developmental psychology Psychology Applied,BF712-724:Developmental psychology
13886,Child development,BF712-724:Developmental psychology
13887,Ego Psychology Developmental psychology,BF173-175:Psychoanalysis
13888,Meaning Psychology,BF309-499:Consciousness. Congition
13889,Developmental psychology  Congresses Families  Mental health  Congresses Social problems  Congresses,BF712-724:Developmental psychology
13891,Psychology Social psychology Mind and body Mental health,BF65-172:Psychology
13892,Motivation Psychology Intention Explanation Reductionism Functionalism Psychology Science and psychology,BF501-505:Motivation
13893,Aggressiveness Violence,BF511-593:Affection. Feeling. Emotion
13894,Educational psychology  Congresses Child psychology  Congresses,BF712-724:Developmental psychology
13895,Cognition  Congresses Parallel processing Electronic computers  Congresses Electronic data processing  Distributed processing  Congresses Neural circuitry  Congresses Neurobiology  Congresses Human information processing  Congresses,BF309-499:Consciousness. Congition
13896,Thought and thinking Success,BF309-499:Consciousness. Congition
13897,Grief Diaries  History and criticism,BF511-593:Affection. Feeling. Emotion
13898,Sex differences Psychology  Textbooks,BF692:Psychology of Sex. Sexual Behavior
13899,Psychological tests for children Preschool children  Psychological testing,BF712-724:Developmental psychology
13901,Prophecies Occultism Visions,BF1783-1815:Seers. Prophets. Prophecies
13903,Counseling  Great Britain Psychotherapy  Great Britain,BF636-637:Applied psychology
13904,Piaget Jean 18961980  Congresses Social perception in children  Congresses Social interaction in children  Congresses,BF712-724:Developmental psychology
