	Title	Call_Number
12499	erikson erik h erik homburger 19021994 piaget jean 18961980 sears robert r robert richardson child psychology	721
12500	yi jing  commentaries divination  china	1773.2
12501	intelligence levels ethnopsychology black people  intelligence levels	432
12502	nature  psychological aspects psychotherapy	353.5
12503	good and evil  psychological aspects ethics  psychological aspects	789
12504	friendship in children social interaction in children play  united states participant observation education preschool	723
12505	evolutionary psychology human evolution behavior evolution social evolution	698.95
12506	insanity law art and mental illness genius and mental illness creation literary artistic etc	423
12507	counseling psychotherapy	637
12508	psychoanalysis	173
12510	interpersonal communication  case studies	637
12511	behavioral assessment  data processing  catalogs psychodiagnostics  data processing  catalogs educational tests and measurements  data processing  catalogs vocational guidance  data processing  catalogs personnel management  data processing  catalogs	39.5
12512	psychology	121
12514	intentionalism	619.5
12516	adolescent psychology	724
12517	parapsychology	1031
12518	psychology experimental psychology  experiments experimental design	181
12519	stanfordbinet test	432.5
12520	pascal computer program language apple computer  programming	1582
12521	rorschach test	698.8
12522	consciousness subconsciousness altered states of consciousness	311
12523	psychological tests  textbooks psychometrics  textbooks	176
12524	psychology	121
12525	psychology experimental	181
12527	cognition in children	723
12528	loneliness alienation social psychology social isolation	575
12529	nature  effect of human beings on psychology	353
12530	psychology psychology  textbooks	121
12532	developmental psychology human growth	701
12533	spiritualism  brazil	1265
12534	demoniac possession grandier urbain 15901634 couvent des ursulines loudun france	1517
12536	change psychology success	637
12541	thematic apperception test	698.8
12542	listening  political aspects art modern  21st century  philosophy art  political aspects sound installations art	323
12543	death  psychological aspects	789
12544	developmental psychology families	713
12545	decision making judgment	448
12546	identity psychology storytelling  psychological aspects	697
12547	interpersonal conflict interpersonal relations interpersonal communication	637
12548	older couples  psychology older people  psychology aging  psychological aspects interpersonal relations  psychological aspects interpersonal relations  health aspects	724.8
12549	selfactualization psychology psychic trauma memory	637
12550	identity psychology personality and emotions	697
12551	magic  india charms	1622
12552	psychology pathological	173
12553	harlow harry f harry frederick 19051981 psychologists  united states  biography	109
12554	ifa religion	1779
12555	freud sigmund 18561939 psychoanalysis and culture	175.4
12556	leadership prudence	637
12557	influence psychology interpersonal relations	774
12558	parent and child psychoanalysis creation literary artistic etc biography as a literary form adult child abuse victims  mental health child abuse in literature renard jules 18641910 trollope anthony 18151882	723
12559	expression  sex differences emotions  sex differences	591
12560	mind and body psychophysiology	163
12561	language and emotions emotions and cognition emotions  sociological aspects	582
12562	myth  psychological aspects archetype psychology political psychology jungian psychology	175.5
12563	aging  psychological aspects	724.55
12564	transpersonal psychology psychosynthesis	204.7
12565	curiosity  history curiosity in literature language and languages  etymology discourse analysis curiosities and wonders	323
12566	psychoanalysis and philosophy emotions and cognition emotional intelligence	175.4
12567	environmental psychology  research architectural design  psychological aspects	353
12568	psychological tests  bibliography	176
12569	psycholinguistics cognitive science	455
12570	emotions in children parent and child parenting	723
12571	children  death  psychological aspects parents  psychology bereavement  psychological aspects drugs  overdose suicide victims  family relationships bereavement selfhelp groups  utilization suicide	575
12573	astrology  early works to 1800	1683
12574	human genetics academic achievement intellect  genetic aspects	431
12575	selfperception subconsciousness personality theory of knowledge	697.5
12576	phenomenological psychology experience  psychological aspects consciousness neuropsychology	204.5
12577	listening  social aspects culture and globalization	323
12578	parapsychology  military aspects parapsychology  research	1045
12579	serrate pérez david spiritual life  miscellanea	1999
12580	parental deprivation loss psychology in children attachment behavior in children personality development	723
12581	behavioral assessment of children observation psychology observation educational method	722
